#Q2	x	y	sigmar	total error	StatErr	Uncor	tot_noproc %
1.2000E01	2.0000E-04	6.6519E-01	1.2828E00	0.03343990212	1.1918E00	1.3451E00	2.60679E00
1.2000E01	3.2000E-04	4.1574E-01	1.2251E00	0.0237608145	7.8176E-01	1.5071E00	1.93950E00
1.5000E01	2.0000E-04	8.3149E-01	1.2583E00	0.06204161397	3.2082E00	3.6080E00	4.93059E00
1.5000E01	2.4600E-04	6.7600E-01	1.3604E00	0.03257532216	1.1703E00	1.5219E00	2.39454E00
1.5000E01	3.2000E-04	5.1968E-01	1.2898E00	0.02497014106	9.4092E-01	1.3635E00	1.93597E00
1.8000E01	2.6800E-04	7.4461E-01	1.3182E00	0.06591896376	3.2553E00	3.6650E00	5.00068E00
1.8000E01	3.2800E-04	6.0840E-01	1.3620E00	0.0320767344	1.2477E00	1.6706E00	2.35512E00
1.8000E01	5.0000E-04	3.9911E-01	1.2656E00	0.02107337904	9.3070E-01	1.0063E00	1.66509E00
2.2000E01	5.0000E-04	4.8780E-01	1.3347E00	0.04113385236	2.5714E00	1.2199E00	3.08188E00
2.7000E01	3.3500E-04	8.9354E-01	1.3887E00	0.08000953389	4.1088E00	3.9180E00	5.76147E00
2.7000E01	4.1000E-04	7.3008E-01	1.4046E00	0.03734564526	1.1583E00	2.0994E00	2.65881E00
2.7000E01	5.0000E-04	5.9867E-01	1.4071E00	0.02915286064	1.1527E00	1.4565E00	2.07184E00
2.7000E01	8.0000E-04	3.7417E-01	1.2857E00	0.03516042361	2.4575E00	8.2999E-01	2.73473E00
3.5000E01	5.7400E-04	6.7600E-01	1.5068E00	0.0395542534	1.3646E00	2.0104E00	2.62505E00
3.5000E01	8.0000E-04	4.8503E-01	1.3985E00	0.02162094985	9.4728E-01	8.1298E-01	1.54601E00
4.5000E01	8.0000E-04	6.2361E-01	1.4864E00	0.04056043728	1.8074E00	1.4497E00	2.72877E00
4.5000E01	1.3000E-03	3.8376E-01	1.3055E00	0.0185767428	9.4965E-01	6.1506E-01	1.42296E00
6.0000E01	1.3000E-03	5.1168E-01	1.3950E00	0.0234880335	1.3064E00	5.4993E-01	1.68373E00
7.0000E01	1.3000E-03	5.9696E-01	1.4434E00	0.03078368048	1.7668E00	6.0000E-01	2.13272E00
7.0000E01	2.0000E-03	3.8803E-01	1.2619E00	0.0248947632	1.7248E00	3.2994E-01	1.97280E00
9.0000E01	2.0000E-03	4.9889E-01	1.2516E00	0.02798615148	1.9786E00	3.4999E-01	2.23603E00
1.2000E02	2.1200E-03	6.2754E-01	1.3233E00	0.03507869805	2.2229E00	7.7014E-01	2.65085E00
1.2000E02	3.2000E-03	4.1574E-01	1.1778E00	0.02636952864	1.9263E00	7.3002E-01	2.23888E00
1.5000E02	3.2000E-03	5.1968E-01	1.2028E00	0.0274232386	1.8243E00	8.8654E-01	2.27995E00
2.0000E02	3.2000E-03	6.9290E-01	1.1698E00	0.05254063116	3.7980E00	2.0005E00	4.49142E00
2.0000E02	5.0000E-03	4.4346E-01	1.0717E00	0.02443143773	1.8927E00	8.8094E-01	2.27969E00
2.5000E02	5.0000E-03	5.5432E-01	1.0783E00	0.03219825366	2.2952E00	1.6152E00	2.98602E00
3.0000E02	5.0000E-03	6.6519E-01	1.1264E00	0.04586520576	2.9373E00	2.6451E00	4.07184E00
3.0000E02	8.0000E-03	4.1574E-01	9.7717E-01	0.026613811252	2.2930E00	1.1213E00	2.72356E00
4.0000E02	8.0000E-03	5.5432E-01	9.5590E-01	0.03145149975	2.6326E00	1.7768E00	3.29025E00
4.0000E02	1.3000E-02	3.4112E-01	8.5514E-01	0.026728170326	2.9594E00	5.7004E-01	3.12559E00
5.0000E02	8.0000E-03	6.9290E-01	1.0206E00	0.06760178838	4.2117E00	5.0012E00	6.62373E00
5.0000E02	1.3000E-02	4.2640E-01	8.8499E-01	0.053927927638	3.3393E00	5.0011E00	6.09362E00
6.5000E02	8.5000E-03	8.4779E-01	9.2142E-01	0.047537071362	4.6348E00	1.8205E00	5.15911E00
6.5000E02	1.3000E-02	5.5432E-01	8.4297E-01	0.025293904929	2.6508E00	1.1273E00	3.00057E00
6.5000E02	2.0000E-02	3.6031E-01	7.0434E-01	0.039699631062	4.1401E00	3.7009E00	5.63643E00
8.0000E02	1.3000E-02	6.8224E-01	8.9010E-01	0.03443138226	3.4473E00	1.4920E00	3.86826E00
8.0000E02	2.0000E-02	4.4346E-01	7.3601E-01	0.035361232445	4.1205E00	2.3050E00	4.80445E00
1.0000E03	2.0000E-02	5.5432E-01	7.3976E-01	0.049340068624	5.4523E00	3.7008E00	6.66974E00
1.2000E03	1.4000E-02	9.5027E-01	8.7216E-01	0.050239730208	5.5091E00	1.0504E00	5.76038E00
1.2000E03	2.0000E-02	6.6519E-01	7.0292E-01	0.031024709748	4.1893E00	1.1296E00	4.41369E00
1.2000E03	3.2000E-02	4.1574E-01	5.8867E-01	0.025371971335	3.9598E00	1.5060E00	4.31005E00
1.5000E03	2.0000E-02	8.3149E-01	7.3388E-01	0.052785860148	5.9888E00	3.8723E00	7.19271E00
1.5000E03	3.2000E-02	5.1968E-01	5.5558E-01	0.03833585337	6.4549E00	2.2870E00	6.90015E00
2.0000E03	3.2000E-02	6.9290E-01	5.9557E-01	0.039512972536	6.1100E00	2.4497E00	6.63448E00
2.0000E03	5.0000E-02	4.4346E-01	4.9555E-01	0.029659609045	5.6828E00	1.7016E00	5.98519E00
3.0000E03	5.0000E-02	6.6519E-01	5.2194E-01	0.031855668408	5.6297E00	2.1970E00	6.10332E00
3.0000E03	8.0000E-02	4.1574E-01	4.4374E-01	0.02736855198	5.7847E00	1.9846E00	6.16770E00
5.0000E03	8.0000E-02	6.9290E-01	3.6217E-01	0.026306652554	6.8634E00	2.2223E00	7.26362E00
5.0000E03	1.3000E-01	4.2640E-01	3.3232E-01	0.02712429072	7.8227E00	2.1404E00	8.16210E00
8.0000E03	1.3000E-01	6.8224E-01	2.5662E-01	0.02920258614	1.0930E01	3.0681E00	1.13797E01
8.0000E03	1.8000E-01	4.9273E-01	2.7786E-01	0.03194306346	1.0929E01	3.4385E00	1.14961E01
8.0000E03	2.5000E-01	3.5477E-01	2.3180E-01	0.028398977	1.1767E01	3.1541E00	1.22515E01
1.2000E04	1.8000E-01	7.3910E-01	2.0883E-01	0.0366183405	1.7342E01	2.4270E00	1.75350E01
1.2000E04	2.5000E-01	5.3215E-01	1.5012E-01	0.0307978686	2.0206E01	3.4576E00	2.05155E01
2.0000E04	2.5000E-01	8.8692E-01	1.3614E-01	0.0419801304	3.0611E01	3.5827E00	3.08360E01
2.0000E04	4.0000E-01	5.5432E-01	1.1634E-01	0.03786762294	3.1611E01	7.6580E00	3.25491E01
3.0000E04	4.0000E-01	8.3149E-01	1.1116E-01	0.07306513452	6.5504E01	5.2661E00	6.57297E01
1.5000E00	2.7900E-05	8.5002E-01	7.0193E-01	0.07661706336	9.0779E00	4.9314E00	1.09152E01
2.0000E00	3.7200E-05	8.5002E-01	7.9593E-01	0.064633018092	6.2186E00	4.3347E00	8.12044E00
2.0000E00	4.1500E-05	7.6194E-01	6.8012E-01	0.059291909432	7.3347E00	3.9689E00	8.71786E00
2.5000E00	4.6500E-05	8.5002E-01	8.6473E-01	0.062810787699	5.3104E00	4.1152E00	7.26363E00
2.5000E00	5.1900E-05	7.6157E-01	8.5248E-01	0.044023601664	3.8134E00	3.0991E00	5.16418E00
2.5000E00	5.8000E-05	6.8148E-01	7.7106E-01	0.046465849038	4.9676E00	3.1404E00	6.02623E00
3.5000E00	6.5100E-05	8.5002E-01	9.1286E-01	0.066915467866	5.4258E00	4.0446E00	7.33031E00
3.5000E00	7.2700E-05	7.6116E-01	8.9358E-01	0.043330677138	3.4675E00	2.9187E00	4.84911E00
3.5000E00	8.1200E-05	6.8148E-01	8.8886E-01	0.039112239922	3.1126E00	2.4890E00	4.40027E00
3.5000E00	9.2100E-05	6.0082E-01	9.4410E-01	0.04274554365	3.3501E00	2.6602E00	4.52765E00
3.5000E00	1.0620E-04	5.2105E-01	9.7008E-01	0.064151487408	5.3531E00	3.2698E00	6.61301E00
5.0000E00	9.3100E-05	8.4910E-01	8.8713E-01	0.071570809584	6.3345E00	3.9855E00	8.06768E00
5.0000E00	1.0380E-04	7.6157E-01	8.9632E-01	0.042552523104	3.4918E00	2.8395E00	4.74747E00
5.0000E00	1.1600E-04	6.8148E-01	1.0187E00	0.03899410421	2.6423E00	2.3697E00	3.82783E00
5.0000E00	1.3150E-04	6.0115E-01	9.6509E-01	0.03605479731	2.5371E00	2.3312E00	3.73590E00
5.0000E00	1.5170E-04	5.2110E-01	1.0197E00	0.03548311272	2.4199E00	2.0400E00	3.47976E00
5.0000E00	2.0130E-04	3.9270E-01	9.4852E-01	0.03467599416	2.5686E00	2.0600E00	3.65580E00
6.5000E00	1.2100E-04	8.4931E-01	9.3684E-01	0.08250703038	7.0443E00	4.0269E00	8.80695E00
6.5000E00	1.3500E-04	7.6124E-01	1.0053E00	0.04526323038	3.2153E00	2.7935E00	4.50246E00
6.5000E00	1.5090E-04	6.8103E-01	1.1045E00	0.03983677465	2.4381E00	2.2762E00	3.60677E00
6.5000E00	1.6300E-04	6.3047E-01	1.1798E00	0.1903760674	1.0621E01	1.2012E01	1.61363E01
6.5000E00	1.7100E-04	6.0098E-01	1.0568E00	0.03770229112	2.2902E00	2.3200E00	3.56759E00
6.5000E00	1.8300E-04	5.6157E-01	1.1842E00	0.2034372706	9.8445E00	1.3939E01	1.71793E01
6.5000E00	1.9730E-04	5.2087E-01	1.1123E00	0.03480876112	2.0438E00	1.9601E00	3.12944E00
6.5000E00	2.2800E-04	4.5073E-01	1.1380E00	0.154719066	9.6588E00	9.3996E00	1.35957E01
6.5000E00	2.6170E-04	3.9269E-01	1.0096E00	0.02680467808	1.3678E00	1.8134E00	2.65498E00
8.5000E00	1.5820E-04	8.4948E-01	1.0313E00	0.09136730159	6.8987E00	3.9931E00	8.85943E00
8.5000E00	1.7650E-04	7.6140E-01	1.0582E00	0.04753889426	3.1820E00	2.8145E00	4.49243E00
8.5000E00	1.9730E-04	6.8113E-01	1.1123E00	0.04002533689	2.4634E00	2.2404E00	3.59843E00
8.5000E00	2.2360E-04	6.0102E-01	1.1541E00	0.03691838949	2.1135E00	2.0465E00	3.19889E00
8.5000E00	2.4000E-04	5.5995E-01	1.1455E00	0.09970008165	5.8731E00	6.2598E00	8.70363E00
8.5000E00	2.5800E-04	5.2088E-01	1.0410E00	0.0331718814	2.0220E00	1.9301E00	3.18654E00
8.5000E00	2.9900E-04	4.4946E-01	1.2170E00	0.1147909693	6.8633E00	6.2491E00	9.43229E00
8.5000E00	3.4220E-04	3.9272E-01	1.0912E00	0.02722336672	1.1867E00	1.7643E00	2.49481E00
8.5000E00	4.3300E-04	3.1036E-01	1.0921E00	0.1121117097	6.8337E00	7.4510E00	1.02657E01
8.5000E00	5.4090E-04	2.4845E-01	1.0217E00	0.02612813844	1.3018E00	1.7985E00	2.55732E00
8.5000E00	8.3840E-04	1.6029E-01	9.4610E-01	0.02606060833	1.4660E00	1.8502E00	2.75453E00
8.5000E00	1.0300E-03	1.3047E-01	6.7837E-01	0.12796364658	1.2900E01	1.3649E01	1.88634E01
8.5000E00	1.3970E-03	9.6197E-02	8.2340E-01	0.02955256706	2.5714E00	2.0701E00	3.58909E00
1.2000E01	2.2330E-04	8.4963E-01	1.2926E00	0.09395689658	5.3878E00	3.9953E00	7.26883E00
1.2000E01	2.4920E-04	7.6133E-01	1.1477E00	0.04894699483	2.9475E00	2.7234E00	4.26479E00
1.2000E01	2.7850E-04	6.8123E-01	1.1990E00	0.0414316848	2.3507E00	2.1676E00	3.45552E00
1.2000E01	2.9540E-04	6.4226E-01	1.1757E00	0.06465268356	3.7663E00	3.7413E00	5.49908E00
1.2000E01	3.1560E-04	6.0115E-01	1.1929E00	0.04459453857	2.5443E00	2.3703E00	3.73833E00
1.2000E01	3.4300E-04	5.5313E-01	1.2277E00	0.05925481773	3.4277E00	3.1152E00	4.82649E00
1.2000E01	3.6420E-04	5.2093E-01	1.1764E00	0.03747163392	2.1189E00	1.9604E00	3.18528E00
1.2000E01	4.2300E-04	4.4852E-01	1.2263E00	0.06675388576	4.0945E00	3.3158E00	5.44352E00
1.2000E01	4.8310E-04	3.9272E-01	1.1244E00	0.02729458512	1.1762E00	1.7088E00	2.42748E00
1.2000E01	5.9200E-04	3.2048E-01	1.1448E00	0.08280945144	5.2269E00	4.7238E00	7.23353E00
1.2000E01	7.6360E-04	2.4846E-01	1.0544E00	0.02682878624	1.2295E00	1.8204E00	2.54446E00
1.2000E01	9.1000E-04	2.0849E-01	9.6455E-01	0.086046058675	5.5090E00	6.7822E00	8.92085E00
1.2000E01	1.1840E-03	1.6024E-01	1.0198E00	0.02637794284	1.2886E00	1.8303E00	2.58658E00
1.2000E01	1.4600E-03	1.2995E-01	8.2793E-01	0.075945687728	5.4240E00	7.1684E00	9.17296E00
1.2000E01	1.9730E-03	9.6160E-02	8.7979E-01	0.029489856968	2.2389E00	1.9999E00	3.35192E00
1.5000E01	2.7920E-04	8.4941E-01	1.1474E00	0.08942009472	6.2019E00	4.0370E00	7.79328E00
1.5000E01	3.1150E-04	7.6133E-01	1.2836E00	0.05015423116	2.6205E00	2.5567E00	3.90731E00
1.5000E01	3.4810E-04	6.8128E-01	1.1874E00	0.0407539428	2.3996E00	2.1118E00	3.43220E00
1.5000E01	3.9450E-04	6.0115E-01	1.1737E00	0.03793703562	2.1866E00	2.0138E00	3.23226E00
1.5000E01	4.2200E-04	5.6198E-01	1.2419E00	0.04492958239	2.6087E00	2.1320E00	3.61781E00
1.5000E01	4.5520E-04	5.2099E-01	1.2590E00	0.0421134241	2.3260E00	2.0103E00	3.34499E00
1.5000E01	5.2900E-04	4.4831E-01	1.2042E00	0.04327063902	2.7220E00	1.9382E00	3.59331E00
1.5000E01	6.0390E-04	3.9270E-01	1.1681E00	0.02671304528	1.2235E00	1.4649E00	2.28688E00
1.5000E01	7.6300E-04	3.1082E-01	1.1451E00	0.05051356728	3.2957E00	2.5994E00	4.41128E00
1.5000E01	9.5450E-04	2.4846E-01	1.0423E00	0.02676647246	1.2813E00	1.8205E00	2.56802E00
1.5000E01	1.1400E-03	2.0803E-01	1.0926E00	0.05709370374	3.7766E00	3.3133E00	5.22549E00
1.5000E01	1.4790E-03	1.6035E-01	9.7586E-01	0.025716545822	1.3182E00	1.8303E00	2.63527E00
1.5000E01	1.8200E-03	1.3030E-01	8.4737E-01	0.051942425208	4.4269E00	3.9506E00	6.12984E00
1.5000E01	2.4660E-03	9.6170E-02	8.6079E-01	0.028279706028	2.1644E00	1.9802E00	3.28532E00
2.0000E01	3.7220E-04	8.4956E-01	1.3322E00	0.10724063458	6.4724E00	4.2464E00	8.04989E00
2.0000E01	4.1530E-04	7.6139E-01	1.2605E00	0.06133731655	3.6281E00	2.9298E00	4.86611E00
2.0000E01	4.6420E-04	6.8118E-01	1.2937E00	0.05334067407	3.0385E00	2.4605E00	4.12311E00
2.0000E01	5.2610E-04	6.0104E-01	1.1424E00	0.04820905152	3.1597E00	2.4601E00	4.21998E00
2.0000E01	6.0700E-04	5.2093E-01	1.2257E00	0.0444953614	2.5687E00	2.0605E00	3.63020E00
2.0000E01	8.0520E-04	3.9270E-01	1.2110E00	0.0322279797	1.4106E00	1.8405E00	2.66127E00
2.0000E01	1.2730E-03	2.4839E-01	1.0909E00	0.02902721265	1.3914E00	1.8405E00	2.66085E00
2.0000E01	1.9730E-03	1.6027E-01	9.8243E-01	0.026578562977	1.4390E00	1.8504E00	2.70539E00
2.0000E01	3.2880E-03	9.6170E-02	8.5845E-01	0.02944054275	2.3822E00	2.0301E00	3.42950E00
2.5000E01	4.9320E-04	8.0141E-01	1.3000E00	0.05200936	2.7916E00	2.5536E00	4.00072E00
2.5000E01	5.7000E-04	6.9343E-01	1.3297E00	0.05814299408	3.1547E00	2.6942E00	4.37264E00
2.5000E01	6.1650E-04	6.4113E-01	1.2585E00	0.0354051288	1.7674E00	1.8263E00	2.81328E00
2.5000E01	7.0000E-04	5.6465E-01	1.3251E00	0.04248244098	2.2723E00	1.8834E00	3.20598E00
2.5000E01	7.5870E-04	5.2097E-01	1.2271E00	0.04392122217	2.6020E00	2.0601E00	3.57927E00
2.5000E01	8.8000E-04	4.4916E-01	1.2476E00	0.03726818244	2.1584E00	1.6210E00	2.98719E00
2.5000E01	1.0070E-03	3.9251E-01	1.2310E00	0.0262146374	1.2505E00	1.2318E00	2.12954E00
2.5000E01	1.2700E-03	3.1123E-01	1.1204E00	0.03286827848	1.9990E00	1.6969E00	2.93362E00
2.5000E01	1.5910E-03	2.4843E-01	1.1284E00	0.03099951764	1.5517E00	1.8705E00	2.74721E00
2.5000E01	1.8400E-03	2.1481E-01	1.0422E00	0.0342487764	2.0481E00	2.1996E00	3.28620E00
2.5000E01	2.4660E-03	1.6028E-01	1.0195E00	0.02919450395	1.5768E00	1.8802E00	2.86361E00
2.5000E01	3.0000E-03	1.3175E-01	9.2016E-01	0.031302370944	2.1622E00	2.2455E00	3.40184E00
2.5000E01	4.1100E-03	9.6170E-02	8.9239E-01	0.032542161457	2.6358E00	2.1108E00	3.64663E00
3.5000E01	6.5140E-04	8.4949E-01	1.3221E00	0.11660313834	7.0020E00	3.7871E00	8.81954E00
3.5000E01	7.2680E-04	7.6136E-01	1.3017E00	0.07066812147	3.8863E00	3.4164E00	5.42891E00
3.5000E01	8.1230E-04	6.8123E-01	1.3272E00	0.04668704712	2.5735E00	2.0734E00	3.51771E00
3.5000E01	9.2060E-04	6.0109E-01	1.3285E00	0.04331959515	2.2900E00	1.9941E00	3.26079E00
3.5000E01	1.0000E-03	5.5336E-01	1.2166E00	0.04438838096	2.6362E00	2.2006E00	3.64856E00
3.5000E01	1.0620E-03	5.2105E-01	1.3193E00	0.04869470335	2.7240E00	2.1102E00	3.69095E00
3.5000E01	1.2300E-03	4.4989E-01	1.2474E00	0.03910000248	2.3293E00	1.6954E00	3.13452E00
3.5000E01	1.4090E-03	3.9273E-01	1.2406E00	0.02672401272	1.2547E00	1.2979E00	2.15412E00
3.5000E01	1.8000E-03	3.0742E-01	1.1199E00	0.02908738668	1.8267E00	1.3394E00	2.59732E00
3.5000E01	2.2270E-03	2.4848E-01	1.1111E00	0.03155479556	1.6803E00	1.8905E00	2.83996E00
3.5000E01	2.7000E-03	2.0495E-01	9.8176E-01	0.027468564864	1.7103E00	1.8009E00	2.79789E00
3.5000E01	3.4520E-03	1.6030E-01	9.6409E-01	0.028453670215	1.8332E00	1.9106E00	2.95135E00
3.5000E01	4.3000E-03	1.2869E-01	8.6229E-01	0.021743245953	1.6377E00	1.3904E00	2.52157E00
3.5000E01	5.7540E-03	9.6170E-02	8.6065E-01	0.03498215203	2.9922E00	2.1998E00	4.06462E00
4.5000E01	8.3750E-04	8.4951E-01	1.4321E00	0.10833277981	5.9930E00	3.3679E00	7.56461E00
4.5000E01	9.3440E-04	7.6141E-01	1.3197E00	0.07443649077	4.3139E00	3.2175E00	5.64041E00
4.5000E01	1.0440E-03	6.8148E-01	1.3485E00	0.05797349835	3.4144E00	2.3410E00	4.29911E00
4.5000E01	1.1840E-03	6.0090E-01	1.2982E00	0.04535638178	2.6524E00	1.9535E00	3.49379E00
4.5000E01	1.2700E-03	5.6021E-01	1.2859E00	0.04889158967	2.8734E00	2.1813E00	3.80213E00
4.5000E01	1.3660E-03	5.2084E-01	1.2921E00	0.05177173359	3.0787E00	2.2004E00	4.00679E00
4.5000E01	1.5850E-03	4.4887E-01	1.1919E00	0.04496275884	2.6164E00	2.4373E00	3.77236E00
4.5000E01	1.8120E-03	3.9264E-01	1.1783E00	0.02594911175	1.3864E00	1.2586E00	2.20225E00
4.5000E01	2.2900E-03	3.1068E-01	1.1136E00	0.03015561984	1.9149E00	1.4705E00	2.70794E00
4.5000E01	2.8640E-03	2.4842E-01	1.1026E00	0.03159511326	1.7128E00	1.9006E00	2.86551E00
4.5000E01	3.3000E-03	2.1559E-01	1.0060E00	0.0273845272	1.6814E00	1.7420E00	2.72212E00
4.5000E01	4.4390E-03	1.6028E-01	9.4015E-01	0.02812139074	1.8723E00	1.9206E00	2.99116E00
4.5000E01	5.5000E-03	1.2936E-01	8.9033E-01	0.022739829497	1.5014E00	1.6262E00	2.55409E00
4.5000E01	7.3980E-03	9.6170E-02	8.2825E-01	0.0346390715	3.1378E00	2.2300E00	4.18220E00
6.0000E01	1.1170E-03	8.4925E-01	1.2762E00	0.10630988478	7.0467E00	3.2182E00	8.33019E00
6.0000E01	1.2460E-03	7.6133E-01	1.4192E00	0.07272591056	4.1021E00	2.4296E00	5.12443E00
6.0000E01	1.3920E-03	6.8148E-01	1.3581E00	0.06869568582	4.1725E00	2.3778E00	5.05822E00
6.0000E01	1.5780E-03	6.0115E-01	1.3242E00	0.06495108306	3.9021E00	2.7319E00	4.90493E00
6.0000E01	1.7100E-03	5.5475E-01	1.2972E00	0.05742873036	3.4215E00	2.5293E00	4.42713E00
6.0000E01	1.8210E-03	5.2093E-01	1.2600E00	0.064331316	4.2344E00	2.5407E00	5.10566E00
6.0000E01	2.1100E-03	4.4958E-01	1.1150E00	0.0452093475	3.1866E00	2.1951E00	4.05465E00
6.0000E01	2.4160E-03	3.9264E-01	1.1691E00	0.02807535195	1.5884E00	1.3819E00	2.40145E00
6.0000E01	3.0500E-03	3.1102E-01	1.0977E00	0.03342046443	2.2375E00	1.6797E00	3.04459E00
6.0000E01	3.8180E-03	2.4846E-01	1.0154E00	0.0310326548	1.9824E00	1.9406E00	3.05620E00
6.0000E01	4.6000E-03	2.0622E-01	9.4876E-01	0.028483957348	1.9582E00	1.9276E00	3.00223E00
6.0000E01	5.9180E-03	1.6029E-01	9.9360E-01	0.03045940416	1.9688E00	1.9604E00	3.06556E00
6.0000E01	7.3000E-03	1.2995E-01	8.1661E-01	0.021207933327	1.7423E00	1.4612E00	2.59707E00
6.0000E01	9.8640E-03	9.6170E-02	7.7303E-01	0.033421333626	3.3904E00	2.3009E00	4.32342E00
9.0000E01	1.6719E-03	8.5108E-01	1.3269E00	0.11768368983	7.8127E00	2.9083E00	8.86907E00
9.0000E01	1.8690E-03	7.6133E-01	1.3915E00	0.0763137562	4.5614E00	2.3896E00	5.48428E00
9.0000E01	2.0890E-03	6.8115E-01	1.2992E00	0.06495636224	4.1523E00	2.0988E00	4.99972E00
9.0000E01	2.3670E-03	6.0115E-01	1.3050E00	0.067307202	4.1167E00	2.5285E00	5.15764E00
9.0000E01	2.5000E-03	5.6917E-01	1.1533E00	0.06231718154	4.1340E00	3.2587E00	5.40338E00
9.0000E01	3.0000E-03	4.7431E-01	1.1593E00	0.05441580305	3.5595E00	2.8039E00	4.69385E00
9.0000E01	3.6230E-03	3.9275E-01	1.1243E00	0.032840803	2.1312E00	1.6314E00	2.92100E00
9.0000E01	4.6000E-03	3.0933E-01	1.0178E00	0.03546900686	2.6214E00	1.9569E00	3.48487E00
9.0000E01	5.7270E-03	2.4846E-01	9.2170E-01	0.0310142833	2.3695E00	2.0104E00	3.36490E00
9.0000E01	6.4000E-03	2.2233E-01	9.4845E-01	0.03104390664	2.2047E00	2.1000E00	3.27312E00
9.0000E01	8.8770E-03	1.6029E-01	8.7069E-01	0.028997808036	2.3081E00	2.0204E00	3.33044E00
9.0000E01	1.0900E-02	1.3054E-01	7.5796E-01	0.02182318432	2.0190E00	1.6527E00	2.87920E00
9.0000E01	1.4800E-02	9.6144E-02	7.5583E-01	0.035841307434	3.8378E00	2.4705E00	4.74198E00
1.2000E02	2.2000E-03	8.6238E-01	1.3897E00	0.12881198785	8.3749E00	2.7386E00	9.26905E00
1.2000E02	2.5000E-03	7.5889E-01	1.1837E00	0.09970293263	7.6889E00	2.0492E00	8.42299E00
1.2000E02	2.7000E-03	7.0268E-01	1.0805E00	0.1047235727	7.6062E00	5.8791E00	9.69214E00
1.2000E02	2.8000E-03	6.7758E-01	1.1758E00	0.09019667622	6.8995E00	1.9195E00	7.67109E00
1.2000E02	3.0000E-03	6.3241E-01	1.1813E00	0.09465485201	6.4160E00	4.6212E00	8.01277E00
1.2000E02	3.2000E-03	5.9289E-01	1.1183E00	0.08128766138	6.4678E00	1.8295E00	7.26886E00
1.2000E02	3.4000E-03	5.5801E-01	1.1340E00	0.0696206826	4.8714E00	3.5299E00	6.13939E00
1.2000E02	3.6000E-03	5.2701E-01	1.1921E00	0.07811247171	5.6469E00	1.8296E00	6.55251E00
1.2000E02	4.2000E-03	4.5172E-01	1.1385E00	0.061360596	4.3384E00	2.9598E00	5.38960E00
1.2000E02	4.8000E-03	3.9526E-01	1.0714E00	0.0399653628	2.9929E00	1.6497E00	3.73020E00
1.2000E02	5.9000E-03	3.2157E-01	9.8536E-01	0.038205264744	3.0602E00	2.0558E00	3.87729E00
1.2000E02	8.0000E-03	2.3715E-01	8.6922E-01	0.03030665913	2.6616E00	1.8991E00	3.48665E00
1.2000E02	1.3000E-02	1.4594E-01	7.2207E-01	0.024226242777	2.3680E00	2.0370E00	3.35511E00
1.5000E02	2.8000E-03	8.4698E-01	1.3125E00	0.1441741875	1.0226E01	2.5984E00	1.09847E01
1.5000E02	3.1000E-03	7.6501E-01	1.1836E00	0.1187931976	9.4246E00	2.0392E00	1.00366E01
1.5000E02	3.5000E-03	6.7758E-01	1.3349E00	0.11118048375	7.5206E00	2.2893E00	8.32875E00
1.5000E02	3.9000E-03	6.0809E-01	1.2567E00	0.09628546359	6.9194E00	1.7895E00	7.66177E00
1.5000E02	4.5000E-03	5.2701E-01	1.0503E00	0.07959309939	6.8251E00	1.7896E00	7.57813E00
1.5000E02	6.0000E-03	3.9526E-01	1.0250E00	0.048848425	3.6131E00	1.4096E00	4.76570E00
1.5000E02	8.0000E-03	2.9644E-01	9.7292E-01	0.048193008448	3.9335E00	1.1498E00	4.95344E00
1.5000E02	1.3000E-02	1.8243E-01	8.6345E-01	0.05337312561	5.2015E00	1.8395E00	6.18138E00
1.5000E02	2.0000E-02	1.1858E-01	7.9350E-01	0.0637821648	6.9686E00	2.8091E00	8.03808E00
2.0000E02	3.7000E-03	8.5461E-01	1.3183E00	0.1772414801	1.2811E01	2.5882E00	1.34447E01
2.0000E02	4.1000E-03	7.7123E-01	1.3112E00	0.1570162	1.1439E01	2.1092E00	1.19750E01
2.0000E02	4.6000E-03	6.8740E-01	1.0679E00	0.1232773081	1.0994E01	2.1994E00	1.15439E01
2.0000E02	5.2000E-03	6.0809E-01	1.1802E00	0.11197572372	8.8935E00	1.8195E00	9.48786E00
2.0000E02	6.1000E-03	5.1837E-01	1.1162E00	0.0973778461	8.0781E00	1.7995E00	8.72405E00
2.0000E02	8.0000E-03	3.9526E-01	9.6912E-01	0.053429426928	4.5968E00	1.2597E00	5.51319E00
2.0000E02	1.3000E-02	2.4324E-01	8.7552E-01	0.047004655104	4.4163E00	1.2597E00	5.36877E00
2.0000E02	2.0000E-02	1.5810E-01	7.6545E-01	0.043741410615	4.9130E00	8.9980E-01	5.71447E00
2.0000E02	3.2000E-02	9.8814E-02	6.1888E-01	0.038373283072	5.4624E00	9.7971E-01	6.20044E00
2.0000E02	5.0000E-02	6.3241E-02	5.0726E-01	0.035601738744	6.3394E00	1.1697E00	7.01844E00
2.0000E02	8.0000E-02	3.9526E-02	4.1852E-01	0.03374966206	7.3706E00	1.6991E00	8.06405E00
2.0000E02	1.3000E-01	2.4324E-02	3.8393E-01	0.030441732914	7.1649E00	1.8892E00	7.92898E00
2.0000E02	1.8000E-01	1.7567E-02	3.1120E-01	0.0310778324	9.1738E00	2.6305E00	9.98645E00
2.0000E02	4.0000E-01	7.9051E-03	1.9826E-01	0.02350431778	1.0779E01	3.7217E00	1.18553E01
